STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3987;2021101906;    3;   8.6;  89.0;eor
       3987;2021101907;    3;   9.2;  88.0;eor
       3987;2021101908;    3;  10.1;  84.0;eor
       3987;2021101909;    3;  11.8;  77.0;eor
       3987;2021101910;    3;  13.9;  72.0;eor
       3987;2021101911;    3;  14.9;  70.0;eor
       3987;2021101912;    3;  16.0;  68.0;eor
       3987;2021101913;    3;  15.8;  72.0;eor
       3987;2021101914;    3;  15.5;  72.0;eor
       3987;2021101915;    3;  15.1;  76.0;eor
       3987;2021101916;    3;  14.3;  82.0;eor
       3987;2021101917;    3;  14.6;  81.0;eor
       3987;2021101918;    3;  14.3;  84.0;eor
       3987;2021101919;    3;  14.3;  85.0;eor
       3987;2021101920;    3;  14.0;  87.0;eor
       3987;2021101921;    3;  14.0;  88.0;eor
       3987;2021101922;    3;  13.6;  91.0;eor
       3987;2021101923;    3;  14.0;  90.0;eor
       3987;2021102000;    3;  13.3;  94.0;eor
       3987;2021102001;    3;  13.6;  92.0;eor
       3987;2021102002;    3;  13.1;  93.0;eor
       3987;2021102003;    3;  13.0;  91.0;eor
       3987;2021102004;    3;  12.9;  90.0;eor
       3987;2021102005;    3;  12.9;  88.0;eor
       3987;2021102006;    3;  12.9;  85.0;eor
       3987;2021102007;    3;  13.2;  82.0;eor
       3987;2021102008;    3;  14.6;  77.0;eor
       3987;2021102009;    3;  15.3;  72.0;eor
       3987;2021102010;    3;  14.1;  82.0;eor
       3987;2021102011;    3;  13.2;  91.0;eor
       3987;2021102012;    3;  14.4;  85.0;eor
       3987;2021102013;    3;  17.4;  69.0;eor
       3987;2021102014;    3;  18.2;  68.0;eor
       3987;2021102015;    3;  17.5;  70.0;eor
       3987;2021102016;    3;  17.4;  69.0;eor
       3987;2021102017;    3;  17.1;  71.0;eor
       3987;2021102018;    3;  16.9;  72.0;eor
       3987;2021102019;    3;  16.6;  75.0;eor
       3987;2021102020;    3;  16.5;  77.0;eor
       3987;2021102021;    3;  16.0;  81.0;eor
       3987;2021102022;    3;  16.3;  78.0;eor
       3987;2021102023;    3;  16.4;  77.0;eor
       3987;2021102100;    3;  15.9;  79.0;eor
       3987;2021102101;    3;  15.9;  79.0;eor
       3987;2021102102;    3;  15.9;  79.0;eor
       3987;2021102103;    3;  16.0;  76.0;eor
       3987;2021102104;    3;  15.8;  76.0;eor
       3987;2021102105;    3;  13.9;  86.0;eor
       3987;2021102106;    3;  15.8;  72.0;eor
       3987;2021102107;    3;  15.4;  65.0;eor
       3987;2021102108;    3;  14.7;  60.0;eor
       3987;2021102109;    3;  14.7;  61.0;eor
       3987;2021102110;    3;  14.9;  60.0;eor
       3987;2021102111;    3;  11.9;  89.0;eor
       3987;2021102112;    3;  11.8;  77.0;eor
       3987;2021102113;    3;  11.9;  74.0;eor
       3987;2021102114;    3;  12.7;  62.0;eor
       3987;2021102115;    3;  11.7;  68.0;eor
       3987;2021102116;    3;  12.0;  64.0;eor
       3987;2021102117;    3;   7.9;  93.0;eor
       3987;2021102118;    3;   7.2;  97.0;eor
       3987;2021102119;    3;   7.3;  96.0;eor
       3987;2021102120;    3;   6.8;  91.0;eor
       3987;2021102121;    3;   6.6;  89.0;eor
       3987;2021102122;    3;   6.5;  87.0;eor
       3987;2021102123;    3;   6.6;  84.0;eor
       3987;2021102200;    3;   6.3;  84.0;eor
       3987;2021102201;    3;   6.1;  83.0;eor
       3987;2021102202;    3;   5.8;  86.0;eor
       3987;2021102203;    3;   5.8;  87.0;eor
       3987;2021102204;    3;   6.1;  84.0;eor
       3987;2021102205;    3;   6.1;  84.0;eor
       3987;2021102206;    3;   6.1;  82.0;eor
       3987;2021102207;    3;   6.8;  78.0;eor
       3987;2021102208;    3;   7.3;  77.0;eor
       3987;2021102209;    3;   7.8;  74.0;eor
       3987;2021102210;    3;   8.8;  68.0;eor
       3987;2021102211;    3;   8.6;  72.0;eor
       3987;2021102212;    3;   9.8;  65.0;eor
       3987;2021102213;    3;   9.8;  68.0;eor
       3987;2021102214;    3;   8.4;  88.0;eor
       3987;2021102215;    3;   7.9;  94.0;eor
       3987;2021102216;    3;   7.7;  95.0;eor
       3987;2021102217;    3;   5.7;  96.0;eor
       3987;2021102218;    3;   5.8;  95.0;eor
       3987;2021102219;    3;   5.4;  98.0;eor
       3987;2021102220;    3;   5.3;  98.0;eor
       3987;2021102221;    3;   5.6;  93.0;eor
       3987;2021102222;    3;   4.9;  96.0;eor
       3987;2021102223;    3;   5.1;  93.0;eor
       3987;2021102300;    3;   4.8;  94.0;eor
       3987;2021102301;    3;   4.9;  92.0;eor
       3987;2021102302;    3;   5.0;  91.0;eor
       3987;2021102303;    3;   5.0;  91.0;eor
       3987;2021102304;    3;   4.9;  90.0;eor
       3987;2021102305;    3;   4.9;  91.0;eor
       3987;2021102306;    3;   4.9;  92.0;eor
       3987;2021102307;    3;   5.2;  89.0;eor
       3987;2021102308;    3;   6.3;  85.0;eor
       3987;2021102309;    3;   7.7;  83.0;eor
       3987;2021102310;    3;   9.3;  74.0;eor
       3987;2021102311;    3;   9.7;  72.0;eor
       3987;2021102312;    3;  10.1;  70.0;eor
       3987;2021102313;    3;  10.2;  67.0;eor
       3987;2021102314;    3;   9.9;  71.0;eor
       3987;2021102315;    3;   9.2;  77.0;eor
       3987;2021102316;    3;   8.1;  84.0;eor
       3987;2021102317;    3;   6.4;  91.0;eor
       3987;2021102318;    3;   5.7;  95.0;eor
       3987;2021102319;    3;   5.9;  96.0;eor
       3987;2021102320;    3;   5.2;  97.0;eor
       3987;2021102321;    3;   5.8;  96.0;eor
       3987;2021102322;    3;   6.1;  94.0;eor
       3987;2021102323;    3;   5.6;  96.0;eor
       3987;2021102400;    3;   6.2;  94.0;eor
       3987;2021102401;    3;   5.9;  94.0;eor
       3987;2021102402;    3;   6.0;  93.0;eor
       3987;2021102403;    3;   5.6;  95.0;eor
       3987;2021102404;    3;   4.8;  95.0;eor
       3987;2021102405;    3;   3.9;  97.0;eor
       3987;2021102406;    3;   3.4;  99.0;eor
       3987;2021102407;    3;   2.7;  97.0;eor
       3987;2021102408;    3;   4.0;  97.0;eor
       3987;2021102409;    3;   7.3;  81.0;eor
       3987;2021102410;    3;   9.4;  73.0;eor
       3987;2021102411;    3;  11.5;  63.0;eor
       3987;2021102412;    3;  11.9;  53.0;eor
       3987;2021102413;    3;  11.8;  56.0;eor
       3987;2021102414;    3;  11.7;  55.0;eor
       3987;2021102415;    3;  10.5;  64.0;eor
       3987;2021102416;    3;   8.2;  79.0;eor
       3987;2021102417;    3;   6.9;  84.0;eor
       3987;2021102418;    3;   5.9;  86.0;eor
       3987;2021102419;    3;   5.1;  88.0;eor
       3987;2021102420;    3;   4.4;  90.0;eor
       3987;2021102421;    3;   4.6;  85.0;eor
       3987;2021102422;    3;   3.7;  90.0;eor
       3987;2021102423;    3;   3.9;  90.0;eor
       3987;2021102500;    3;   3.1;  90.0;eor
       3987;2021102501;    3;   3.4;  89.0;eor
       3987;2021102502;    3;   3.6;  87.0;eor
       3987;2021102503;    3;   2.7;  89.0;eor
       3987;2021102504;    3;   2.9;  87.0;eor
       3987;2021102505;    3;   2.4;  89.0;eor
       3987;2021102506;    3;   2.9;  87.0;eor
       3987;2021102507;    3;   3.3;  85.0;eor
       3987;2021102508;    3;   4.5;  82.0;eor
       3987;2021102509;    3;   6.6;  77.0;eor
       3987;2021102510;    3;   9.1;  69.0;eor
       3987;2021102511;    3;   9.8;  65.0;eor
       3987;2021102512;    3;  10.7;  67.0;eor
       3987;2021102513;    3;  10.7;  69.0;eor
       3987;2021102514;    3;  10.4;  75.0;eor
       3987;2021102515;    3;   9.9;  78.0;eor
       3987;2021102516;    3;   8.0;  87.0;eor
       3987;2021102517;    3;   7.4;  89.0;eor
       3987;2021102518;    3;   7.1;  90.0;eor
       3987;2021102519;    3;   6.3;  94.0;eor
       3987;2021102520;    3;   6.1;  95.0;eor
       3987;2021102521;    3;   6.1;  94.0;eor
       3987;2021102522;    3;   5.8;  94.0;eor
       3987;2021102523;    3;   5.3;  97.0;eor
       3987;2021102600;    3;   5.6;  96.0;eor
       3987;2021102601;    3;   6.4;  92.0;eor
       3987;2021102602;    3;   6.3;  91.0;eor
       3987;2021102603;    3;   5.7;  94.0;eor
       3987;2021102604;    3;   6.5;  90.0;eor
       3987;2021102605;    3;   6.8;  92.0;eor
       3987;2021102606;    3;   7.2;  93.0;eor
       3987;2021102607;    3;   8.2;  92.0;eor
       3987;2021102608;    3;   9.6;  88.0;eor
       3987;2021102609;    3;  10.2;  88.0;eor
       3987;2021102610;    3;  11.7;  82.0;eor
       3987;2021102611;    3;  12.8;  78.0;eor
       3987;2021102612;    3;  13.5;  75.0;eor
       3987;2021102613;    3;  13.9;  71.0;eor
       3987;2021102614;    3;  13.0;  78.0;eor
       3987;2021102615;    3;  12.6;  82.0;eor
       3987;2021102616;    3;  11.3;  87.0;eor
       3987;2021102617;    3;  10.4;  90.0;eor
       3987;2021102618;    3;  10.3;  89.0;eor
       3987;2021102619;    3;   9.5;  90.0;eor
       3987;2021102620;    3;   9.5;  89.0;eor
       3987;2021102621;    3;   9.7;  88.0;eor
       3987;2021102622;    3;   9.8;  87.0;eor
       3987;2021102623;    3;   9.5;  89.0;eor
       3987;2021102700;    3;  10.2;  86.0;eor
       3987;2021102701;    3;  10.3;  85.0;eor
       3987;2021102702;    3;  10.1;  86.0;eor
       3987;2021102703;    3;  10.3;  85.0;eor
       3987;2021102704;    3;   9.6;  88.0;eor
       3987;2021102705;    3;   9.8;  88.0;eor
       3987;2021102706;    3;  10.1;  86.0;eor
       3987;2021102707;    3;  10.4;  85.0;eor
       3987;2021102708;    3;  11.1;  83.0;eor
       3987;2021102709;    3;  12.1;  81.0;eor
       3987;2021102710;    3;  12.3;  81.0;eor
       3987;2021102711;    3;  13.0;  81.0;eor
       3987;2021102712;    3;  13.4;  79.0;eor
       3987;2021102713;    3;  13.6;  81.0;eor
       3987;2021102714;    3;  13.7;  82.0;eor
       3987;2021102715;    3;  13.5;  83.0;eor
       3987;2021102716;    3;  12.9;  87.0;eor
       3987;2021102717;    3;  12.8;  86.0;eor
       3987;2021102718;    3;  12.8;  84.0;eor
       3987;2021102719;    3;  12.6;  86.0;eor
       3987;2021102720;    3;  12.5;  84.0;eor
       3987;2021102721;    3;  12.5;  84.0;eor
       3987;2021102722;    3;  12.2;  84.0;eor
       3987;2021102723;    3;  10.6;  89.0;eor
       3987;2021102800;    3;   9.5;  94.0;eor
       3987;2021102801;    3;   8.5;  97.0;eor
       3987;2021102802;    3;   8.0;  98.0;eor
       3987;2021102803;    3;   7.5;  99.0;eor
       3987;2021102804;    3;   7.0;  99.0;eor
       3987;2021102805;    3;   6.9;  99.0;eor
       3987;2021102806;    3;   6.3;  99.0;eor
       3987;2021102807;    3;   6.2;  99.0;eor
       3987;2021102808;    3;   7.4;  97.0;eor
       3987;2021102809;    3;   9.1;  92.0;eor
       3987;2021102810;    3;  12.1;  77.0;eor
       3987;2021102811;    3;  13.8;  70.0;eor
       3987;2021102812;    3;  15.4;  64.0;eor
       3987;2021102813;    3;  15.2;  62.0;eor
       3987;2021102814;    3;  14.7;  67.0;eor
       3987;2021102815;    3;  13.3;  75.0;eor
       3987;2021102816;    3;  11.5;  84.0;eor
       3987;2021102817;    3;  10.2;  89.0;eor
       3987;2021102818;    3;  10.8;  78.0;eor
       3987;2021102819;    3;   9.7;  79.0;eor
       3987;2021102820;    3;   8.3;  86.0;eor
       3987;2021102821;    3;   7.7;  88.0;eor
       3987;2021102822;    3;   8.1;  85.0;eor
       3987;2021102823;    3;   6.4;  93.0;eor
       3987;2021102900;    3;   6.4;  93.0;eor
       3987;2021102901;    3;   6.0;  92.0;eor
       3987;2021102902;    3;   5.8;  94.0;eor
       3987;2021102903;    3;   5.3;  95.0;eor
       3987;2021102904;    3;   4.6;  97.0;eor
       3987;2021102905;    3;   4.1;  98.0;eor
       3987;2021102906;    3;   4.1;  98.0;eor
       3987;2021102907;    3;   4.1;  98.0;eor
       3987;2021102908;    3;   5.3;  94.0;eor
       3987;2021102909;    3;   7.2;  87.0;eor
       3987;2021102910;    3;  10.5;  71.0;eor
       3987;2021102911;    3;  12.8;  65.0;eor
       3987;2021102912;    3;  13.9;  59.0;eor
       3987;2021102913;    3;  13.8;  64.0;eor
       3987;2021102914;    3;  13.4;  66.0;eor
       3987;2021102915;    3;  12.0;  75.0;eor
       3987;2021102916;    3;   9.5;  84.0;eor
       3987;2021102917;    3;   9.2;  84.0;eor
       3987;2021102918;    3;   8.3;  86.0;eor
       3987;2021102919;    3;   7.5;  88.0;eor
       3987;2021102920;    3;   8.2;  78.0;eor
       3987;2021102921;    3;   8.4;  77.0;eor
       3987;2021102922;    3;   7.9;  80.0;eor
       3987;2021102923;    3;   7.4;  84.0;eor
       3987;2021103000;    3;   7.1;  84.0;eor
       3987;2021103001;    3;   7.9;  79.0;eor
       3987;2021103002;    3;   7.7;  79.0;eor
       3987;2021103003;    3;   7.6;  80.0;eor
       3987;2021103004;    3;   7.7;  79.0;eor
       3987;2021103005;    3;   7.1;  81.0;eor
       3987;2021103006;    3;   6.6;  83.0;eor
       3987;2021103007;    3;   5.6;  89.0;eor
       3987;2021103008;    3;   6.8;  85.0;eor
       3987;2021103009;    3;   9.1;  75.0;eor
       3987;2021103010;    3;  11.5;  66.0;eor
       3987;2021103011;    3;  13.4;  59.0;eor
       3987;2021103012;    3;  13.8;  56.0;eor
       3987;2021103013;    3;  13.5;  60.0;eor
       3987;2021103014;    3;  13.4;  60.0;eor
       3987;2021103015;    3;  12.4;  66.0;eor
       3987;2021103016;    3;  10.7;  73.0;eor
       3987;2021103017;    3;   9.1;  77.0;eor
       3987;2021103018;    3;   9.6;  70.0;eor
       3987;2021103019;    3;  10.3;  66.0;eor
       3987;2021103020;    3;  10.7;  66.0;eor
       3987;2021103021;    3;   9.8;  72.0;eor
       3987;2021103022;    3;  10.0;  70.0;eor
       3987;2021103023;    3;  10.4;  64.0;eor
       3987;2021103100;    3;   9.2;  72.0;eor
       3987;2021103101;    3;  10.5;  71.0;eor
       3987;2021103102;    3;   9.6;  76.0;eor
       3987;2021103103;    3;   9.6;  79.0;eor
       3987;2021103104;    3;  10.0;  79.0;eor
       3987;2021103105;    3;  10.4;  79.0;eor
       3987;2021103106;    3;   9.8;  84.0;eor
       3987;2021103107;    3;  10.8;  79.0;eor
       3987;2021103108;    3;  11.8;  77.0;eor
       3987;2021103109;    3;  13.1;  76.0;eor
       3987;2021103110;    3;  14.6;  68.0;eor
       3987;2021103111;    3;  16.7;  64.0;eor
       3987;2021103112;    3;  17.0;  66.0;eor
       3987;2021103113;    3;  17.0;  66.0;eor
       3987;2021103114;    3;  17.0;  68.0;eor
       3987;2021103115;    3;  16.0;  67.0;eor
       3987;2021103116;    3;  13.8;  73.0;eor
       3987;2021103117;    3;  13.6;  72.0;eor
       3987;2021103118;    3;  13.5;  65.0;eor
       3987;2021103119;    3;  12.6;  69.0;eor
       3987;2021103120;    3;  11.8;  70.0;eor
       3987;2021103121;    3;  11.1;  73.0;eor
       3987;2021103122;    3;  11.4;  71.0;eor
       3987;2021103123;    3;  10.1;  77.0;eor
       3987;2021110100;    3;  10.0;  77.0;eor
       3987;2021110101;    3;   8.9;  83.0;eor
       3987;2021110102;    3;   8.9;  82.0;eor
       3987;2021110103;    3;   8.3;  86.0;eor
       3987;2021110104;    3;   7.7;  88.0;eor
       3987;2021110105;    3;   8.8;  83.0;eor
       3987;2021110106;    3;   9.3;  81.0;eor
       3987;2021110107;    3;   9.8;  80.0;eor
       3987;2021110108;    3;  10.2;  84.0;eor
       3987;2021110109;    3;  11.3;  78.0;eor
       3987;2021110110;    3;  12.0;  77.0;eor
       3987;2021110111;    3;  11.9;  82.0;eor
       3987;2021110112;    3;  11.1;  92.0;eor
       3987;2021110113;    3;  11.0;  95.0;eor
       3987;2021110114;    3;  10.6;  94.0;eor
       3987;2021110115;    3;  10.2;  96.0;eor
       3987;2021110116;    3;  10.1;  96.0;eor
       3987;2021110117;    3;  10.0;  96.0;eor
       3987;2021110118;    3;   9.9;  94.0;eor
       3987;2021110119;    3;   9.6;  92.0;eor
       3987;2021110120;    3;   9.6;  92.0;eor
       3987;2021110121;    3;   9.4;  93.0;eor
       3987;2021110122;    3;   8.9;  96.0;eor
       3987;2021110123;    3;   8.9;  95.0;eor
       3987;2021110200;    3;   9.0;  95.0;eor
       3987;2021110201;    3;   8.8;  95.0;eor
       3987;2021110202;    3;   8.4;  97.0;eor
       3987;2021110203;    3;   8.1;  98.0;eor
       3987;2021110204;    3;   8.0;  99.0;eor
       3987;2021110205;    3;   7.9;  99.0;eor
       3987;2021110206;    3;   7.8;  99.0;eor
       3987;2021110207;    3;   7.9;  99.0;eor
       3987;2021110208;    3;   8.2;  99.0;eor
       3987;2021110209;    3;   8.4;  96.0;eor
       3987;2021110210;    3;   9.6;  87.0;eor
       3987;2021110211;    3;  10.3;  83.0;eor
       3987;2021110212;    3;  10.8;  78.0;eor
       3987;2021110213;    3;  11.6;  78.0;eor
       3987;2021110214;    3;  11.4;  74.0;eor
       3987;2021110215;    3;  10.0;  85.0;eor
       3987;2021110216;    3;   9.3;  87.0;eor
       3987;2021110217;    3;   9.3;  85.0;eor
       3987;2021110218;    3;   9.1;  88.0;eor
       3987;2021110219;    3;   9.0;  89.0;eor
       3987;2021110220;    3;   7.9;  94.0;eor
       3987;2021110221;    3;   6.4;  96.0;eor
       3987;2021110222;    3;   5.6;  97.0;eor
       3987;2021110223;    3;   5.4;  97.0;eor
       3987;2021110300;    3;   4.7;  99.0;eor
       3987;2021110301;    3;   4.4;  99.0;eor
       3987;2021110302;    3;   3.9;  99.0;eor
       3987;2021110303;    3;   3.6; 100.0;eor
       3987;2021110304;    3;   3.3; 100.0;eor
       3987;2021110305;    3;   2.7; 100.0;eor
       3987;2021110306;    3;   3.4; 100.0;eor
       3987;2021110307;    3;   4.4; 100.0;eor
       3987;2021110308;    3;   5.3;  99.0;eor
       3987;2021110309;    3;   6.2;  97.0;eor
       3987;2021110310;    3;   7.8;  92.0;eor
       3987;2021110311;    3;   8.9;  85.0;eor
       3987;2021110312;    3;  11.2;  72.0;eor
       3987;2021110313;    3;  10.6;  67.0;eor
       3987;2021110314;    3;   9.7;  79.0;eor
       3987;2021110315;    3;   9.4;  81.0;eor
       3987;2021110316;    3;   8.3;  87.0;eor
       3987;2021110317;    3;   7.9;  88.0;eor
       3987;2021110318;    3;   6.3;  94.0;eor
       3987;2021110319;    3;   6.3;  95.0;eor
       3987;2021110320;    3;   6.3;  94.0;eor
       3987;2021110321;    3;   6.7;  94.0;eor
       3987;2021110322;    3;   6.8;  93.0;eor
       3987;2021110323;    3;   6.9;  93.0;eor
       3987;2021110400;    3;   6.5;  94.0;eor
